Student ID,Name,Age,Gender,Branch,Average GPA,Backlogs,Attendance (%),Clubs,Skills,Internship Done,Internship Domain,Placement Status,Placement Domain,CTC (LPA),Alumni Path,Sem1 GPA,Sem2 GPA,Sem3 GPA,Sem4 GPA,Sem5 GPA,Sem6 GPA,Sem7 GPA,Sem8 GPA
033c0bc1-a6c0-4ec7-9300-109f7f545700,Vikram,19,Male,MECH,6.84,2,85.51,"Entrepreneurship Cell, Robotics","Java, Web Development, Machine Learning, C++",No,,Placed,Software,11.6,Research,5.88,4.67,8.25,5.53,7.62,8.18,7.38,7.23
3e7660f7-e3f6-4154-a50f-e531cefbd4f6,Arjun,23,Male,ECE,7.6,1,75.16,Robotics,"Data Science, Web Development, C++, Python",No,,Placed,Research,18.56,Higher Studies,8.99,7.35,8.63,6.5,6.7,7.27,7.15,8.25
29c1e163-35a3-44c1-8934-3ed195d0878e,Anil,20,Male,CSE,7.08,0,73.04,"Coding Club, Literary Society, Robotics","SQL, Python",No,,Placed,Consulting,12.57,Research,8.04,6.39,7.23,5.56,6.5,5.94,8.22,8.74
9b4112f1-f192-494a-8adf-70b93f8b4da4,Rahul,22,Male,MECH,7.63,1,89.85,"Literary Society, Entrepreneurship Cell, Cultural Club","SQL, Data Science",No,,Not Placed,,0,,9.09,6.57,6.77,7.86,6.91,7.49,8.57,7.76
71a0449d-d703-462f-b5cb-e3f56a66c184,Bradley Johnson DDS,19,Male,CSE,6.45,2,96.36,"Coding Club, Literary Society","C++, SQL",Yes,Software,Not Placed,,0,,5.67,4.82,6.3,7.16,7.1,7.15,5.59,7.8
02f0ebc7-1091-4d60-97d3-4782ae118d97,Rahul,19,Male,CSE,7.41,0,73.03,"Sports Club, Cultural Club, Entrepreneurship Cell","Machine Learning, Web Development, Data Science, C++, Python",No,,Not Placed,,0,,7.25,8.46,7.43,7.18,5.64,8.39,8.12,6.84
36a2c52b-0047-4139-985d-f528b4258e19,Casey Perez,19,Female,ECE,6.96,0,64.05,"Entrepreneurship Cell, Robotics","Java, Machine Learning, Python, C++, Web Development",Yes,Research,Placed,Core Engineering,3.19,Research,6.92,5.12,8.54,6.64,7.63,6.89,6.73,7.19
a3771d5f-f55a-468c-8f9a-4b7088fd6f8e,Ravi,22,Male,CIVIL,7,0,72.98,"Cultural Club, Coding Club, Literary Society","Web Development, C++, Python, SQL, Data Science",Yes,Hardware,Not Placed,,0,,7.86,7.15,7.09,5.95,6.77,7.97,6.22,6.97
ae93a2d9-f35d-4f89-aab4-7255fea835f4,Sonal,23,Female,CSE,6.91,0,78.21,"Cultural Club, Sports Club","Java, Data Science, Machine Learning",No,,Not Placed,,0,,6.32,8.8,6.96,5.57,7.13,6.32,7.84,6.35
765e9443-d3b3-4cbe-8e64-d4c2e6389f32,Pooja,22,Female,MECH,6.66,0,92.51,"Sports Club, Robotics","Machine Learning, Web Development, Java",Yes,Higher Studies,Not Placed,,0,,5.94,7.63,6.13,6.66,7.38,6.2,5.85,7.47
1262e3f6-3ee8-4f42-bb31-89bfdec7d4e3,Arjun,21,Male,ECE,7.58,1,94.59,"Sports Club, Coding Club, Robotics","C++, Web Development, Python, Data Science, SQL",No,,Placed,Core Engineering,18.74,Research,7.78,7.92,5.78,9.5,7.28,7.4,7.5,7.5
bf1c5876-f5f7-48bf-b121-d7ff9b159bb9,Arjun,20,Male,CSE,7.08,0,73.04,"Coding Club, Literary Society, Robotics","SQL, Python",No,,Placed,Consulting,12.57,Research,8.04,6.39,7.23,5.56,6.5,5.94,8.22,8.74
8dd1cef5-1cf6-4d9b-b7b3-4eecd082b0d3,Siddharth,21,Male,CSE,7.07,2,71.43,"Robotics, Entrepreneurship Cell","C++, Data Science, Java, Machine Learning, Python",Yes,Core Engineering,Not Placed,,0,,4.96,8.57,6.7,7,6.32,6.95,8.27,7.77
20156a72-12e1-43a6-932c-ae01d2c65ee4,Maria Cole,19,Female,MECH,7.15,1,84.74,Robotics,"Java, C++, SQL",No,,Placed,Consulting,12.67,Higher Studies,6.4,7.83,6.23,8.4,6.24,7.04,7.31,7.78
d3073198-bc3e-4402-9ba1-4c350ab5207f,Erik Carr,19,Male,ECE,6.49,1,79.27,Cultural Club,"Python, Java, Machine Learning, C++",No,,Not Placed,,0,,6.06,6.16,6.31,6.4,5.18,7.79,6.54,7.46
12a1fe7d-dfa5-4722-8a1f-c9df9a591974,Philip Ramsey,20,Male,IT,7.02,1,77.51,Entrepreneurship Cell,"Web Development, Data Science, Python, Java",Yes,Core Engineering,Placed,Software,8.28,Job,7.5,6.12,7.74,6.36,7.22,6.7,6.78,7.77
a28888aa-a4f3-4510-ba16-66929dd5bc5e,Kavya,19,Female,EEE,7.09,1,69.07,"Sports Club, Literary Society, Coding Club","SQL, Java",Yes,Research,Placed,Hardware,12.64,Startup,8.54,5.42,6.86,8.41,7.4,6.51,5.45,8.15
4cd9bdae-e9ea-487f-917d-af847527a4f7,Amit,18,Male,EEE,7.28,1,60.36,Entrepreneurship Cell,"Java, SQL, Web Development, C++, Machine Learning",Yes,Core Engineering,Placed,Consulting,14.02,Research,6.92,8.51,7.36,8.37,8.07,6.45,6.24,6.28
fba6abf7-cdbc-4653-b7a7-e8b75e70f65f,Lisa Miller,23,Male,ECE,6.73,0,73.28,"Robotics, Cultural Club","Data Science, C++, Web Development, Machine Learning, SQL",No,,Not Placed,,0,,7.05,7.49,5.71,6.96,7.14,6.47,7.4,5.65
74222167-6b7a-4460-a04e-46cb3712f2d1,Jacob Griffith,23,Female,CIVIL,6.65,2,71.87,Entrepreneurship Cell,"Machine Learning, Data Science, Python, Java",No,,Placed,Hardware,12.2,Startup,6.63,5.16,8.59,6.36,6.78,4.59,8.59,6.53
add3f488-fd49-4c60-9136-41a0ca687611,Priya,19,Female,IT,6.63,1,90.23,"Literary Society, Entrepreneurship Cell, Robotics","Web Development, Data Science, C++, Python",Yes,Core Engineering,Placed,Core Engineering,10.67,Startup,7.15,6.7,7.93,7.06,7.7,5.23,4,7.28
b148b2a6-ea79-47e1-9be7-02abfac08fc4,Denise Stuart,18,Female,ECE,7.58,2,99.61,"Coding Club, Sports Club, Cultural Club","SQL, Data Science, Web Development, Machine Learning, Java",No,,Not Placed,,0,,8.1,8.44,9.35,5.43,5.63,7.69,8.18,7.81
760e1e99-33d9-40d4-9e82-7e62ace81193,Kavya,20,Female,CIVIL,6.52,0,69.78,"Cultural Club, Literary Society","Java, Machine Learning, Web Development, SQL",No,,Not Placed,,0,,8.25,5.4,5.48,6.09,6.52,5.6,7.37,7.43
92e0e031-4ef2-4458-9d11-c5a07cb80ce8,Rakhi,19,Female,IT,7.04,1,96.47,"Literary Society, Cultural Club, Sports Club","Data Science, Python, Java",Yes,Consulting,Placed,Higher Studies,14.94,Research,6.51,5.94,6.26,6.9,8.84,8.47,6.35,7.06
52f1df00-e27c-4eba-9d59-18fafb4a9a7d,Rahul,23,Male,CSE,7.16,1,72.53,Robotics,"Data Science, SQL, C++, Java, Python",No,,Not Placed,,0,,6.94,7.25,6.39,6.49,8.05,8.6,6.3,7.24
c5c5b37a-f85e-46a1-9dad-09b252c21221,Jose Travis,20,Male,MECH,7.14,3,85.39,"Coding Club, Entrepreneurship Cell, Robotics","Java, Data Science, C++, Web Development",No,,Not Placed,,0,,6.67,6.6,6.04,7.42,9.06,5.93,7.02,8.41
791dc737-7ed6-49ef-8f33-415d457ed336,Rakhi,20,Female,CIVIL,7.16,2,99.95,Sports Club,"SQL, Python, Web Development",Yes,Research,Not Placed,,0,,7.43,7.13,6.74,8.18,5.93,7.48,7.34,7.04
2d84c606-87a3-49a3-b2ae-51fe995cedc1,Vikram,19,Male,MECH,6.68,1,62.4,"Coding Club, Entrepreneurship Cell, Sports Club","Web Development, Data Science, C++, Python",Yes,Consulting,Not Placed,,0,,5.06,5.04,5.99,6.34,9.17,7.7,7.79,6.36
7b1dbca3-2286-43f8-8314-96ea2160446e,Katherine Pearson,23,Male,EEE,6.94,0,77.08,"Entrepreneurship Cell, Sports Club, Robotics","Data Science, SQL, Python, Java, C++",No,,Not Placed,,0,,7.43,7.87,6.57,6.54,5.07,6.61,7.95,7.46
be9063fb-64b5-49a5-bd6c-3d2a5564d1d3,Gregory Bell,22,Female,MECH,7.62,1,71.68,"Cultural Club, Robotics, Literary Society","SQL, Machine Learning, Java",Yes,Research,Placed,Higher Studies,13.11,Job,6.82,8.32,7.56,8.14,9.39,6.88,7.17,6.64
6b49acc6-35e5-44e0-ac87-85467faf6458,Jacqueline Dickerson,23,Male,EEE,6.51,0,66.25,Sports Club,"Web Development, SQL, Python, Machine Learning, C++",No,,Not Placed,,0,,6.16,6.4,7.88,6.17,5.9,6.56,6.71,6.33
b4157cea-0738-4ba4-9770-a3dbe9fa97e2,Theresa Elliott,21,Female,ECE,6.7,0,75.11,"Coding Club, Entrepreneurship Cell, Robotics","C++, Web Development, Machine Learning, Java, SQL",Yes,Hardware,Not Placed,,0,,6.56,6.4,7.03,7.74,7.9,6.67,5.37,5.96
8e52fc42-73c3-44a6-9ac7-26b667863fb3,Danielle Murray,21,Female,IT,6.77,0,74.06,"Coding Club, Literary Society, Sports Club","SQL, C++, Machine Learning",Yes,Higher Studies,Not Placed,,0,,6.19,7.27,6.23,7.24,7.26,6.53,6.94,6.47
96d8c1fa-b973-45d4-bdae-eb406f50ed5f,Kavya,18,Female,EEE,6.73,0,64.75,"Coding Club, Entrepreneurship Cell","C++, SQL",No,,Not Placed,,0,,5.79,6.82,6.73,7.22,6.8,6.93,7.64,5.89
81f71a2f-b266-4ece-af6e-6fa6790322c4,Rahul,20,Male,IT,6.69,1,88.78,"Cultural Club, Robotics","Data Science, Machine Learning, SQL",Yes,Hardware,Not Placed,,0,,8.02,8.44,5.95,6.03,6.55,6.24,7.22,5.05
089f481a-d61c-49da-ba9c-38add5e2ddd4,Sonal,22,Female,IT,6.97,1,87.3,"Cultural Club, Robotics","Python, SQL",No,,Placed,Software,12.78,Startup,6.05,6.32,6.23,7.83,7.9,7.45,8.18,5.82
a91d5bce-1a8e-472a-903b-0c47091b343e,Vikram,22,Male,MECH,7.24,1,83.72,"Entrepreneurship Cell, Sports Club","Java, Data Science, Web Development, C++, Machine Learning",No,,Placed,Higher Studies,12.14,Startup,7.69,7.42,7.16,9.16,6.38,6.93,5.04,8.16
d4394564-de38-4464-9116-cb7bd3098f1b,Sonal,19,Female,MECH,6.82,2,85.25,"Sports Club, Literary Society, Cultural Club","Java, Python",No,,Not Placed,,0,,7.19,8,4.3,7.68,6.35,5.17,7.51,8.37
7a8104de-b205-47bb-bb16-f75776f186ab,Robin Brown,23,Male,MECH,7.13,0,86.02,Cultural Club,"Java, Python, Web Development, Data Science, Machine Learning",No,,Placed,Core Engineering,6.61,Job,5.99,6.66,6.97,6.63,6.84,7.41,8.24,8.31
e1e0bc72-8e88-4b54-a50e-660244beb486,Pooja,23,Female,EEE,7.53,0,81.34,"Coding Club, Literary Society, Entrepreneurship Cell","Web Development, Data Science",No,,Placed,Hardware,4.72,Research,9.04,6.47,7.58,8.34,5.41,7.76,8.02,7.64
56ffe531-f2e5-4e04-9e35-b97200a777c2,Ravi,20,Male,EEE,6.84,1,82.53,"Coding Club, Cultural Club","SQL, Machine Learning, Java, Web Development, Data Science",Yes,Higher Studies,Placed,Software,10.27,Research,7.78,5.56,5.16,8.61,6.2,7.75,5.91,7.71
f9722cc1-349e-44a9-94c2-9d5c19ec0829,Michael Bowen,22,Female,IT,7.38,1,75.52,Cultural Club,"SQL, Java, Python",Yes,Hardware,Placed,Hardware,4.63,Startup,8.05,6.92,8.74,7.86,7.57,8.09,7.33,4.51
d51b1974-de66-4dd0-a5ce-2a21ed3e2846,Alexis Benson,21,Female,ECE,6.85,0,77.49,Literary Society,"Data Science, Machine Learning, SQL, Python",No,,Placed,Higher Studies,15.45,Job,6.86,5.69,8.14,7.82,6.72,6.6,6.85,6.1
c4d9d333-77bd-4bad-8309-89c258ddbfd1,Neha,21,Female,MECH,7.14,0,75,"Coding Club, Entrepreneurship Cell","Python, C++, SQL, Machine Learning, Data Science",No,,Not Placed,,0,,6.81,6.6,6.33,7.75,8,6.92,5.9,8.79
0e0b089b-6505-4a00-83a9-4091f89095c1,Anita,21,Female,IT,6.28,0,78.56,"Sports Club, Literary Society","Machine Learning, Python, Web Development",Yes,Research,Not Placed,,0,,6.35,7.03,6.95,5.42,6.06,6.44,4.96,7.05
1a38f27d-9a34-4b3e-ba8b-298542fa2be0,Neha,22,Female,EEE,7.61,0,78.22,"Cultural Club, Entrepreneurship Cell, Sports Club","SQL, C++, Machine Learning, Data Science",No,,Placed,Hardware,18.15,Job,6.51,8.07,7.5,9.08,8.18,8.14,5.61,7.76
3623d580-5a6f-4637-ae8b-f1fea9a9b4ec,Ramya,23,Female,CSE,6.35,1,93.56,Coding Club,"Python, Web Development, Machine Learning",No,,Placed,Hardware,18.83,Higher Studies,6.04,5.18,7.05,5.22,8.24,6.11,5.9,7.03
d891ac42-f675-4000-b4da-a786a5ab0b1a,Vikram,20,Male,EEE,6.74,0,69.29,Cultural Club,"SQL, Machine Learning, Java, C++",No,,Not Placed,,0,,7.23,4.92,7.42,5.56,5.64,7.37,7.54,8.21
639c4c6c-2926-405d-8d53-551ab4f02f6f,Abigail Davis,20,Male,ECE,7.27,1,66.62,Cultural Club,"Data Science, Web Development",Yes,Software,Not Placed,,0,,6.1,7.57,8.49,7.72,7.92,6.48,5.4,8.49
c42b266b-1b02-4a24-bf00-f56c6a4989a6,Heather Ellis,20,Female,CIVIL,7.57,0,84.53,"Robotics, Sports Club, Entrepreneurship Cell","C++, SQL",Yes,Higher Studies,Not Placed,,0,,6.61,8.07,7.69,7.05,8.1,8.36,7.45,7.23
a0693127-ce5b-41f6-b8d3-57723dedb684,Rakesh,23,Male,EEE,7.53,0,81.34,"Coding Club, Literary Society, Entrepreneurship Cell","Web Development, Data Science",No,,Placed,Hardware,4.72,Research,9.04,6.47,7.58,8.34,5.41,7.76,8.02,7.64
a2ec0d8d-d643-4ee1-88f7-c56168735fab,Arjun,22,Male,MECH,6.61,1,98.13,"Cultural Club, Coding Club","C++, Java, Web Development",No,,Not Placed,,0,,7.15,7.72,8.74,5.94,5.99,7,6.04,4.29
c4ea4ece-67b6-4467-9432-d79794f6c67a,Susan Arnold,20,Male,IT,7.42,0,67.2,"Robotics, Literary Society","Web Development, C++",No,,Not Placed,,0,,7.46,9.01,6.97,8.47,6.16,6.5,7.59,7.2
da9bccc1-e71c-481a-a511-e61a143665f5,Kathryn Lester,20,Male,CSE,6.54,1,70.55,"Robotics, Cultural Club","Machine Learning, Python, Web Development, Java",Yes,Research,Placed,Research,3.21,Research,7.39,5.82,7.93,5.23,6.42,6.74,6.36,6.43
f22c34d4-3592-4cad-afd5-1a2db1f09fe0,Rakesh,19,Male,CSE,7.16,0,98.39,Entrepreneurship Cell,"Java, Python, Web Development",No,,Not Placed,,0,,7.83,7.32,7.4,6.63,6.72,6.63,6.92,7.84
df41e696-fc32-48e1-8c67-447d3db73acc,Anita,20,Female,IT,7.1,0,94.71,Entrepreneurship Cell,"C++, SQL, Data Science, Machine Learning, Python",Yes,Consulting,Placed,Core Engineering,6.95,Research,6.83,8.83,5.91,6.69,8.5,6.68,6.06,7.26
48c3d60d-c2e7-485d-917d-7ce96b20dfed,Divya,23,Female,ECE,6.34,1,68.28,"Literary Society, Robotics, Cultural Club","Java, SQL, Machine Learning, C++",No,,Not Placed,,0,,6.26,5.68,6.39,6.96,6.57,6.31,5.59,6.92
0bbfbdb6-7634-4953-8c2e-506badd6e664,Rakhi,23,Female,IT,7.11,0,98.47,Literary Society,"SQL, Machine Learning",No,,Placed,Consulting,11.69,Research,7.88,6.27,8.98,7.64,6.79,4.98,5.62,8.7
5274ee11-b61d-4906-a570-35db3fead90a,Pam Lowe,18,Female,MECH,6.99,3,84.15,"Entrepreneurship Cell, Coding Club, Literary Society","Data Science, Java, Machine Learning",Yes,Hardware,Placed,Core Engineering,11.39,Startup,6.14,6.39,8.12,7.01,6.82,6.89,8.29,6.25
1c708c6c-08c9-4d63-b3cc-a0001615d211,Arjun,20,Male,ECE,6.87,1,89.07,"Literary Society, Sports Club, Cultural Club","Python, Web Development",No,,Placed,Hardware,16.16,Startup,6.57,7.09,5.62,8.39,7.68,6.63,6.1,6.91
c6b33fe6-1c76-4df6-ac5a-6c93871c0884,Eric Williams,18,Female,ECE,6.7,0,61.44,"Literary Society, Entrepreneurship Cell, Cultural Club","Web Development, Machine Learning, Java",No,,Not Placed,,0,,6.42,6.78,7.64,6.49,6.88,7.27,6.1,6.03
d2d0a1f2-ea82-4133-91eb-299d69a47766,Sonal,19,Female,ECE,7.56,0,75.54,"Sports Club, Literary Society","Python, Data Science, Machine Learning",Yes,Software,Not Placed,,0,,6.17,8.85,8.93,7.26,6.99,8.03,8.09,6.19
ae62990c-19bd-4f93-b8ef-7666b7a4c719,Abigail Pierce,22,Female,ECE,7.12,1,68.06,"Entrepreneurship Cell, Literary Society","Java, Data Science, Web Development",No,,Placed,Software,7.51,Higher Studies,6.71,7.41,7.19,8.06,5.17,7.14,8.2,7.06
dc7204f3-018c-4f79-8fdd-b169f8e1e127,Pooja,20,Female,IT,7.06,1,79.27,"Coding Club, Robotics, Entrepreneurship Cell","Python, SQL, Data Science, C++",Yes,Consulting,Placed,Research,8.4,Higher Studies,7,7.05,6.68,7.55,8.05,7.58,6.79,5.78
f758dce2-0556-4aea-a7b0-32831d7c0098,Robert Montgomery,23,Female,CIVIL,7,4,83.39,"Cultural Club, Entrepreneurship Cell, Sports Club","C++, Machine Learning, Python, Web Development, Data Science",No,,Not Placed,,0,,6.21,8.06,8.64,6.34,8.37,5.24,7.39,5.77
f18cccdc-131e-4723-bbcd-f203459ee674,Richard Richards,23,Female,ECE,7.39,1,60.55,"Cultural Club, Entrepreneurship Cell","Java, C++",No,,Not Placed,,0,,7.19,8.05,6.27,6.9,8.32,6.86,8.12,7.39
ca3c9818-3607-4e0c-b0f8-a80acbbfe922,Anil,20,Male,CSE,6.54,1,70.55,"Robotics, Cultural Club","Machine Learning, Python, Web Development, Java",Yes,Research,Placed,Research,3.21,Research,7.39,5.82,7.93,5.23,6.42,6.74,6.36,6.43
b211d2c5-16aa-461e-b0e3-bd2d625ce56a,Anil,23,Male,IT,6.82,2,88.66,"Cultural Club, Sports Club, Coding Club","Java, Data Science, SQL, Machine Learning",No,,Not Placed,,0,,6.52,6.42,6.83,5.95,6.69,7.49,8.04,6.62
4d37a539-857d-43b3-a8ad-df36ddf275eb,Victor Brown,18,Female,EEE,6.73,0,64.75,"Coding Club, Entrepreneurship Cell","C++, SQL",No,,Not Placed,,0,,5.79,6.82,6.73,7.22,6.8,6.93,7.64,5.89
e7062376-61c7-49d1-b5a7-b646948e1e5a,Rakhi,21,Female,CSE,7.09,0,62.32,"Entrepreneurship Cell, Sports Club","Web Development, SQL, Data Science, Java",No,,Not Placed,,0,,6.13,8.13,5.81,8.64,6.1,7.64,6.67,7.6
4c2022bb-4813-478a-9ee2-e5ddfa668bb6,Rakhi,18,Female,MECH,7.26,1,90.08,"Entrepreneurship Cell, Robotics, Sports Club","Web Development, Data Science, SQL, Java",Yes,Software,Placed,Research,11.72,Research,5.45,8.75,8.4,6.62,7.51,6.52,6,8.83
b4a69f3c-8d3a-4d99-b11c-21c9bdc14f1f,Adam Jones,18,Female,CSE,6.82,1,67.63,"Literary Society, Robotics, Cultural Club","Python, Machine Learning",No,,Placed,Higher Studies,3.62,Research,6.2,6.84,7,7.16,6.32,7.15,6.22,7.67
d6707a21-29dc-473e-9820-b3f25989dd6c,Nicole Barker,19,Female,CSE,6.7,1,80.6,"Cultural Club, Robotics","Web Development, C++, Java",No,,Not Placed,,0,,6.74,7.03,6.07,8.48,5.49,7.53,6.4,5.89
4c779d26-f638-4bf1-837f-781358a18547,Amit,18,Male,EEE,7.28,1,60.36,Entrepreneurship Cell,"Java, SQL, Web Development, C++, Machine Learning",Yes,Core Engineering,Placed,Consulting,14.02,Research,6.92,8.51,7.36,8.37,8.07,6.45,6.24,6.28
f2e5f0fe-efd9-4274-89ec-a122725efeaf,Karan,21,Male,CSE,7.43,0,60.11,"Robotics, Sports Club, Literary Society","Machine Learning, Python, Web Development, Data Science, C++",No,,Placed,Consulting,10.67,Research,7.22,8.67,7.57,7.63,7.7,6.08,6.43,8.12
5f5ab1fb-8e32-4c7d-8a7b-c5634ac938f5,Rahul,18,Male,CIVIL,6.98,0,98.87,"Coding Club, Literary Society, Cultural Club","Java, Machine Learning, SQL, C++, Data Science",No,,Not Placed,,0,,6.23,6.97,4.8,8.32,6.75,7.32,7.22,8.26
c9b7c9bc-65a1-4fa9-9611-69a1ff46a6bf,Timothy Hayden DVM,23,Female,EEE,7.04,0,81.53,"Literary Society, Coding Club","Web Development, Machine Learning, Python",No,,Placed,Research,18.52,Higher Studies,6.59,8.47,6.64,7.05,6.94,6.49,7.08,7.07
b9da5f8c-4e35-4a80-a027-9a186576a410,Cynthia Rios,23,Female,EEE,7.07,3,65.42,Entrepreneurship Cell,"Machine Learning, Java",Yes,Higher Studies,Not Placed,,0,,8.18,9.07,8.28,4,7.45,6.53,5.92,7.12
9c2723bc-2418-455c-b0b1-ca37c5a1522d,Pooja,21,Female,ECE,6.75,0,84.72,Cultural Club,"C++, SQL, Data Science, Web Development",No,,Placed,Hardware,10.82,Startup,5.33,6.19,5.95,5.9,7.34,7.59,8.07,7.61
b58c70e0-e4a2-4ef0-a3a7-99375d2b3f00,Pooja,18,Female,CSE,6.8,1,87.1,"Cultural Club, Coding Club, Sports Club","SQL, Python, Java",No,,Placed,Higher Studies,9.34,Job,7.5,5.6,7.37,4.9,7.63,7.89,6.41,7.12
f2e8baa2-23b5-4e1a-8d16-6674f198f961,Priya,18,Female,EEE,6.73,2,77.75,Cultural Club,"Java, Python, C++, Data Science",Yes,Consulting,Not Placed,,0,,7.57,6.56,5.56,6.42,6.46,8.07,7.17,6.04
e5a3da97-6477-403c-9563-5f8bc397eb45,Ramya,21,Female,ECE,7.13,1,76.52,"Robotics, Literary Society","C++, Java",Yes,Research,Not Placed,,0,,6.33,4.72,6.51,7.62,6.52,8.39,8.66,8.28
ccfcd8aa-dbba-4479-99ad-7b247f1c0e95,Rahul,18,Male,IT,7.37,1,61.25,"Coding Club, Robotics, Sports Club","C++, Machine Learning, Data Science",No,,Placed,Software,5.03,Research,7.15,8.32,6.64,7.45,6.25,7.19,8.26,7.69
76895568-43af-4707-87b5-08d760d5890f,Anita,22,Female,ECE,6.66,1,61.42,Sports Club,"Data Science, Machine Learning, SQL, Python, Java",No,,Not Placed,,0,,7.32,7.17,6,6.82,4.82,7.18,8.43,5.53
b1b5ef13-d268-47e1-adb4-bd7478ef7820,Pooja,19,Female,EEE,7.09,1,96.64,"Entrepreneurship Cell, Literary Society, Cultural Club","Python, Data Science, Java, C++, Machine Learning",Yes,Consulting,Placed,Software,16.23,Higher Studies,7.67,7.81,6.36,6.97,5.56,8.7,8.07,5.6
8e485223-46b9-4991-a14e-b70db380c73a,Travis Miller,21,Female,CIVIL,6.28,1,64.23,"Literary Society, Robotics, Cultural Club","C++, SQL, Web Development, Data Science",Yes,Higher Studies,Not Placed,,0,,4.47,7.06,6.63,6.01,7.51,7.05,5.2,6.35
68c8e86a-1624-4c94-8d84-46aa071c4d1c,Rahul,19,Male,IT,7.01,3,99.22,Literary Society,"Data Science, Web Development, Java, Python, Machine Learning",No,,Placed,Hardware,13.34,Startup,4,6.73,6.48,7.89,6.44,9.54,8.4,6.61
6c200bf1-eabd-4150-b011-3ac283d1169b,Priya,19,Female,ECE,7.12,0,88.33,Robotics,"Python, Java, C++, SQL, Machine Learning",Yes,Consulting,Placed,Higher Studies,11.19,Job,5.42,7.08,8.06,7.24,6.68,7.46,7.19,7.83
b66edbf4-a0ea-4251-8957-43a281b13b80,Jennifer Miles,21,Male,CIVIL,7.15,1,95.51,"Cultural Club, Sports Club, Literary Society","Python, C++",Yes,Consulting,Placed,Core Engineering,14.95,Job,7.27,6.1,5.67,6.76,6.06,7.41,8.3,9.6
bae1e137-96ee-40e5-9f87-3b46c0a0473a,Victor Edwards,20,Male,CSE,6.72,0,96.55,"Robotics, Sports Club, Entrepreneurship Cell","Web Development, Java",No,,Not Placed,,0,,6.95,5.77,8.39,5.64,6.8,5.96,7.57,6.67
f3b63fe1-d184-4324-97e8-392a55cee5db,Megan Walker,23,Male,MECH,7.09,1,90.84,"Robotics, Entrepreneurship Cell, Sports Club","SQL, C++, Python, Data Science",No,,Placed,Software,15.05,Research,8.19,6.76,5.81,6.6,7.77,7.68,7.52,6.38
13c37b5d-bbf8-4a91-b7a9-f824eafa4d5b,Rebecca Thompson,18,Female,IT,7.54,0,81.77,"Literary Society, Cultural Club","C++, Data Science, SQL, Python, Java",No,,Not Placed,,0,,8.22,5.33,8.13,9.06,7.25,7.6,8.04,6.72
81a1a209-4ffc-4bc7-a0d3-03bfc3702473,Anita,20,Female,IT,7.28,1,60.26,"Robotics, Cultural Club","Web Development, Data Science, Python, Machine Learning, Java",No,,Placed,Consulting,11.15,Research,7.21,7.97,6.89,5.93,7.9,5.99,8.81,7.56
b787ef8d-3495-411e-ae27-d4321dc1e7eb,Ann Dixon,23,Female,IT,7.62,1,94,"Robotics, Sports Club","Java, C++, Machine Learning, SQL, Data Science",No,,Not Placed,,0,,7.41,6.4,7.09,8.59,7.12,8.52,8.2,7.59
2e63fe12-6052-43f6-82dc-8c7c35099ad2,Meena,20,Female,IT,7.37,0,64.15,"Coding Club, Robotics","Java, C++, Web Development",No,,Not Placed,,0,,7.18,6.19,5.52,8.81,6.37,6.9,8.01,10
4fc8acbb-e6ac-4ae9-b114-eb7feeaa1af3,Siddharth,23,Male,IT,6.82,2,88.66,"Cultural Club, Sports Club, Coding Club","Java, Data Science, SQL, Machine Learning",No,,Not Placed,,0,,6.52,6.42,6.83,5.95,6.69,7.49,8.04,6.62
25c73c44-3e75-43b4-a64f-a6637e8f8095,Abigail Potter,22,Male,CIVIL,6.95,1,78.93,"Entrepreneurship Cell, Coding Club, Sports Club","Data Science, Java, Machine Learning, C++",Yes,Higher Studies,Placed,Research,19.46,Startup,5.77,8.66,7.9,6.79,6.29,6.33,7.07,6.77
336f3229-565e-42f9-8b52-1380cfe43fe7,Karan,19,Male,CSE,6.26,1,79.23,"Literary Society, Entrepreneurship Cell","C++, SQL, Data Science, Java, Machine Learning",Yes,Research,Placed,Consulting,19.86,Higher Studies,7.43,6.28,4.97,5.68,7.02,5.87,6.93,5.93
3da06476-f778-4676-b50d-112e8164ceec,Harry Williams,18,Male,MECH,7.26,1,90.08,"Entrepreneurship Cell, Robotics, Sports Club","Web Development, Data Science, SQL, Java",Yes,Software,Placed,Research,11.72,Research,5.45,8.75,8.4,6.62,7.51,6.52,6,8.83
759cde66-bacf-43d0-8b1f-9163ce9ff57f,Valerie Gray,19,Male,ECE,6.86,1,84.18,"Sports Club, Cultural Club","Web Development, C++, Python",Yes,Software,Not Placed,,0,,6.22,6.16,6.85,6.03,7.15,6.89,9.63,5.97
e9366a85-3a46-4be3-9255-a4de9330ba83,James Mccoy,21,Female,ECE,7.77,0,82.55,"Robotics, Entrepreneurship Cell, Sports Club","Machine Learning, Java, C++",No,,Not Placed,,0,,6.95,8.06,9.02,8.36,6.93,9.26,7.56,6.02
460d48b3-7a99-463e-9594-b4f7b43915f9,Sonal,23,Female,EEE,7.14,1,61.39,Cultural Club,"Web Development, C++, Data Science, Python, Machine Learning",Yes,Higher Studies,Placed,Higher Studies,9.96,Higher Studies,8.2,7.01,7.06,6.73,7.68,6.58,7.98,5.87
